TITLE|BLUETOOTH_VERSION|USB_VERSION|DEVICE_TYPE|SIM_CARD_SLOT|OS|OS_BITS|SIM_CARD_TYPE|BRAND|MODEL|PRICE|WIRELESS_CONNECTIVITY|NETWORK_4G|NETWORK_3G|NETWORK_2G|NETWORK_TYPE|WIFI|BATTERY_CAPACITY|BATTERY_TYPE|RAM_CAPACITY|RAM_TYPE|GPU|CPU|CPU_FREQ|CPU_CORES|EXTERNAL_MEMORY|STORAGE_SSD|STORAGE_HDD|CAMERA_FRONT|CAMERA_BACK|WEIGHT|PRODUCT_SIZE|SCREEN_SIZE|SCREEN_PPI|SCREEN_TYPE|SCREEN_RESOLUTION|COLOR|ETHERNET_SPEED
hp probook 640 g3 core i3-7100u 4gb 500gb 14 inch windows 10 professional laptop|||||windows 10 pro|||||£183.97|||||||||4gb|ddr4 sdram||intel core i3 7100u|2.4ghz||||500gb|||||14in|||1366 x 768||
dell xps 9560 core i7-7700hq 32gb 1tb ssd geforce gtx 1050 15.6 inch windows 10 professional touchscreen gaming laptop|||||windows 10 pro|||||£244.97|||||||||32gb|ddr4 sdram|geforce gtx 1050|intel core i7 7700hq|2.8|||||||||15.6in|||3840 x 2160||
toshiba portege z30-c-1cw core i5-6200u 8gb 256gb ssd 13.3 inch windows 7 professional laptop|||||windows 7 pro|||||£163.97|||||||||8gb|ddr3l sdram||intel core i5 6200u|2.3ghz|||||||||13.3in|||1920 x 1080||
asus rog g752vy core i7-6700hq 16gb 512gb ssd geforce gtx 980m 17.3 inch windows 10 gaming laptop wi|||||windows 10|||||£114.97|||||||||16gb|ddr4 sdram|geforce gtx 980m|intel core i7 6700hq|2.6ghz|||||||||17.3in|||1920 x 1080||
hp zbook 15 g3 core i7-6700hq 8gb 256gb ssd 15.6 inch windows 7 professional workstation laptop|||||windows 7 pro|||||£314.97|||||||||8gb|ddr4 sdram||intel core i7 6700hq|2.6ghz|||||||||15.6in|||1920 x 1080||
hp elitebook folio g1 core m5-6y54 8gb 512gb ssd 12.5 inch 4k ultra hd windows 10 professional touch|||||windows 10 pro|||||£358.97|||||||||8gb|||m5 6y54|1.1ghz|||||||||12.5in|||||
asus k556uq core i7-7500 12gb 512gb ssd geforce gtx 940m dvd-rw 15.6 inch windows 10 laptop|||||windows 10|||||£114.97|||||||||12gb|ddr4 sdram|geforce gtx 940m|intel core i7 7500u|2.7ghz|||||||||15.6in|||1920 x 1080||
asus pro advanced core i7-6500u 8gb 256gb ssd 14 inch windowns 10 professional laptop|||||windows 10 pro|||||£138.97|||||||||8gb|ddr4 sdram||intel core i7 6500u|2.5ghz|||||||||14in|||1920 x 1080||
hp probook 470 g3 core i7-6500u 8gb 256gb ssd dvd-rw 17.3 inch windows 7 professional laptop|||||windows 7 pro|||||£150.97|||||||||8gb|ddr4 sdram||intel core i7 6500u|2.5ghz|||||||||17.3in|||1920 x 1080||
new apple macbook core i5 1.3ghz 512gb ssd 12 inch laptop - rose gold|||||os x 10.12 sierra|||||£1435|||||||||8gb|lpddr3 sdram||intel core i5 |1.3ghz|||||||||12in|||2304 x 1440||
lenovo v110-15isk 80tl core i5-6200u 4gb 500gb dvd-rw 15.6 inch windows 10 notebook|||||windows 10|||||£46.97|||||||||4gb|ddr4 sdram||intel core i5 6200u|2.3ghz||||500gb|||||15.6in|||1366 x 768||
hp probook 450 g4 core i5-7200u 4gb 256gb ssd dvd-rw 15.6 inch windows 10 professional laptop|||||windows 10 pro|||||£157.97|||||||||4gb|ddr4 sdram||intel core i5 7200u|2.5ghz|||||||||15.6in|||1366 x 768||
asus tranformer mini intel atom x5-78350 4gb 128gb 10.1 inch touchscreen windows 10 home tablet with keyboard dock|||||windows 10|||||£86.97|||||||||4gb|ddr3 sdram||intel atom x5-z8350|1.44ghz||||128gb|||||10.1inch|||1280 x 800||
dell precision m7510 xeon e3-1535mv5 16gb 1tb 256gb ssd 15.6 inch windows 7 professional laptop|||||windows 7 pro|||||£444.97|||||||||16gb|ddr4 sdram||intel xeon 1535mv5|2.9ghz||||1tb|||||15.6in|||1920 x 1080||
acer predator gx-791 core i7-6700hq 16gb 1tb+256gb ssd geforce gtx 980 17.3 inch windows 10 gaming l|||||windows 10|||||£612.98|||||||||16gb|ddr4 sdram|geforce gtx 980|intel core i7 6700hq|2.6||||1|||||17.3in|||1920 x 1080||
asus zenbook ux390ua core i5-7200u 8gb 512gb ssd 12 inch windows 10 laptop|||||windows 10|||||£249.97|||||||||8gb|lpddr3 sdram||intel core i5 7200u|2.5ghz|||||||||12.5in|||1920 x 1080||
lenovo thinkpad x260 20f6 core i7-6500u 8gb 256gb ssd 12.5 inch windows 7 professional laptop|||||windows 7 pro|||||£275.97|||||||||8gb|ddr4 sdram||intel core i7 6500u|2.5ghz|||||||||12.5in|||1920 x 1080||
hp elitebook 820 g4 core i7-7500u 8gb 256gb ssd 12.5 inch windows 10 professional laptop|||||windows 10 pro|||||£304.97|||||||||8gb|ddr4 sdram||intel core i7 7500u|2.7ghz|||||||||12.5in|||1920 x 1080||
apple macbook intel core m3 8gb 256gb 12 inch os x 10.12 sierra laptop - space grey|||||os x 10.12 sierra|||||£1055|||||||||8gb|lpddr3 sdram||intel core m3 |1.1ghz|||||||||12in|||2304 x 1440||
lenovo thinkpad 13 core i5-7200u 8gb 256gb ssd 13.3 inch windows 10 professional laptop|||||windows 10 pro|||||£99.97|||||||||8gb|ddr4 sdram||intel core i5 7200u|2.5ghz|||||||||13.3in|||1920 x 1080||
msi leopard gp62 7rd-011uk core i7-7700hq 8gb 1tb+128gb ssd geforce gtx 1050 dvd-rw 15.6 inch window|||||windows 10|||||£244.97|||||||||8gb||geforce gtx 1050|intel core i7 7700hq|2.8ghz||||1tb|||||15.6in|||||
acer switch sa5-271p core i7-6500u 8gb 256gb ssd 12 inch windows 10 professional laptop|||||windows 10 pro|||||£154.97|||||||||8gb|lpddr3 sdram||intel core i7 6500u|2.5ghz|||||||||12in|||2160 x 1440||
acer travelmate p459-g2-m-55xp core i5-7200u 8gb 256gb ssd 15.6 inch windows 10 professioal laptop|||||windows 10 pro|||||£304.97|||||||||8gb|ddr4 sdram||intel core i5 7200u||||||||||15.6in|||1366 x 768||
acer travelmate p259 intel core i3-6100u 4gb 500gb 15.6 inch windows 10 professional laptop|||||windows 10 pro|||||£35.97|||||||||4gb|||intel core i3 6100u|||||500gb|||||15.6in|||||
asus rog core i7-6700hq 8gb 1tb + 256gb ssd dvd-sm nvidia geforce gtx960m 15.6 inch fhd windows 10 gaming laptop|||||windows 10 home|||||£274.98|||||||||8gb|ddr4 sdram|geforce gtx 960m|intel core i7 i7-6700hq|2.6ghz||||1tb|||||15.6in|||1920 x 1080||
dell vostro 5568 core i5-7200u 8gb 256gb ssd 15.6 inch windows 10 professional laptop|||||windows 10 pro|||||£90.97|||||||||8gb|ddr4 sdram||intel core i5 7200u|3.1ghz|||||||||15.6in|||1920 x 1080||
acer travelmate p249-g2-m-58hd core i5-7200u 4gb 500gb dvd-rw 14 inch windows 10 professional laptop|||||windows 10 pro|||||£164.98|||||||||4gb|ddr4 sdram||intel core i5 7200u|2.5ghz||||500gb|||||14in|||1366 x 768||
acer switch v 10 sw5-017 atom x5-z8300 2gb 32gb 10.1 inch windows 10 pro touchscreen 2 in 1 laptop|||||windows 10 pro|||||£32.97|||||||||2gb|ddr3l sdram||intel atom z8300|||||32gb|||||10.1in|||1280 x 800||
acer predator g9-593 core i5-6300hq 16gb 1tb 128gb ssd geforce gtx 1070 dvd-rw 15.6 inch windows 10|||||windows 10|||||£220.97|||||||||16gb|ddr4 sdram|geforce gtx 1060|intel core i5 6300hq|2.3||||1|||||15.6in|||1920 x 1080||
msi gt72 6qe 265uk dominator pro g core i7-6700hq 16gb 256gb ssd 1tb geforce 980m blu-ray 17.3 inch|||||windows 10|||||£1580|||||||||16gb||geforce gtx 980m|intel core i7 6700hq|2.6ghz||||1tb|||||17.3in|||||
acer one 10 intel atom x5-z8300 2gb 32gb 10.1 inch windows 10 convertible laptop|||||windows 10|||||£24.97|||||||||2gb|ddr3l sdram||atom x5 z8300|1.44ghz||||32gb|||||10.1in|||1280 x 800||
hp elitebook 820 g4 core i7-7500u 8gb 256gb ssd 12.5 inch windows 10 professional laptop|||||windows 10 pro|||||£413.98|||||||||8gb|ddr4 sdram||intel core i7 7500u|2.7ghz|||||||||12.5in|||1920 x 1080||
lenovo v110-15isk 80tl core i5-6200u 4gb 128gb ssd dvd-rw 15.6 inch windows 10 laptop|||||windows 10|||||£24.97|||||||||4gb|ddr4 sdram||intel core i5 6200u|2.3ghz|||||||||15.6in|||1366 x 768||
acer chromebook 15 cb3-532-c1zk intel celeron n3160 1.6ghz 4gb 32gb ssd 15.6 inch chrome os chromebook|||||chrome os|||||£43.97|||||||||4gb|lpddr3 sdram||intel celeron n3160|1.6ghz|||||||||15.6in|||1920 x 1080||
asus rog core i7-6820k 64gb 2x512gb ssd geforce gtx 1080 17.3 inch g-sync windows 10 gaming laptop w|||||windows 10 home|||||£834.98|||||||||64|ddr4 sdram|geforce gtx 1080|intel core i7 i7-6820hk|2.7|||||||||17.3in|||1920 x 1080||
hp probook 440 g4 core i5-7200u 4gb 500gb 14 inch windows 10 professional laptop|||||windows 10 pro|||||£154.98|||||||||4gb|ddr4 sdram||intel core i5 7200u|2.5ghz||||500gb|||||14in|||1366 x 768||
asus gl702vs core i7-7700hq 24gb 1tb + 256gb ssd geforce gtx 1060m 17.3 inch windows 10 gaming lapt|||||windows 10 home|||||£290.97|||||||||24gb|ddr4 sdram||intel core i7 i7-7700hq|2.8ghz||||1tb|||||17.3in|||1920 x 1080||
asus gl552vx core i5-6300hq 8gb 1tb + 128gb ssd geforce 2gb gtx950m 2gb dvd-rw 15.6 inch windows 10|||||windows 10|||||£191.97|||||||||8gb|ddr4 sdram|geforce gtx 950m|intel core i5 6300hq|2.3ghz||||1tb|||||15.6in|||1920 x 1080||
msi pl60 7rd-005uk core i5-7200u 4gb 128gb ssd nvidia geforce gtx 1050 2gb 15.6 inch windows 10 professional gaming laptop|||||windows 10 pro|||||£130.97|||||||||4gb||geforce gtx 1050|intel core i5 7200u|2.5ghz|||||||||15.6in|||||
hp probook 640 g2 core i5-6200u 4gb 500gb dvd-rw 14 inch windows 10 professional laptop|||||windows 10 pro|||||£132.98|||||||||4gb|ddr4 sdram||intel core i5 6200u|2.3ghz||||500gb|||||14in|||1920 x 1080||
toshiba portege a30-c-1cz core i5-6200u 8gb 256gb ssd dvd-rw 13.3 inch windows 10 laptop|||||windows 10 pro|||||£267.97|||||||||8gb|ddr3l sdram||intel core i5 6200u|2.3ghz|||||||||13.3in|||1366 x 768||
acer aspire es 14 es1-432 intel pentium n4200qc 4gb 32gb ssd 14 inch windows 10 laptop - red|||||windows 10|||||£57.97|||||||||4gb|ddr3l sdram||intel pentium n4200|1.1ghz|||||||||14in|||1366 x 768||
acer tmp449-g2-m-56su core i5-7200u 8gb 256gb ssd 14 inch windows 10 professional laptop|||||windows 10 pro|||||£90.97|||||||||8gb|ddr4 sdram||intel core i5 7200u||||||||||14in|||1366 x 768||
msi ge62 7re core i5-7300hq 8gb 128gb ssd geforce gtx 1050 15.6 inch dvd-rw windows 10 gaming laptop -- camo backpack camo mouse mat camo water bottle ghost recon + season pass msi dog tags|||||windows 10|||||£183.97|||||||||8gb||geforce gtx 1050|intel core i5 7300hq||||||||||15.6in|||||
acer swift 3 sf314-51 core i5-7200u 8gb 256gb ssd 14 inch windows 10 laptop|||||windows 10|||||£136.97|||||||||8gb|ddr4 sdram||intel core i5 7200u|2.5ghz|||||||||14in|||1920 x 1080||
hp chromebook 11 g5 celeron n3060 4gb 16gb 11.6 inch chrombook os laptop|||||chrome os|||||£21.97|||||||||4gb|lpddr3 sdram||intel celeron n3060|1.6ghz||||16gb|||||11.6in|||1366 x 768||
dell alienware 15 core i5-6700hq 16gb 1tb + 256gb ssd geforce gtx 970m 15.6 inch windows 10 gaming l|||||windows 10|||||£211.97|||||||||16gb||geforce gtx 970m|intel core i5 6700hq|2.6||||1|||||15.6in|||||
asus gl553vd core i5-7300hq 8gb 1tb + 128gb ssd geforce gtx 1050 dvd-rw 15.6 inch windows 10 gaming|||||windows 10|||||£230.97|||||||||8gb|ddr4 sdram|geforce gtx 1050|intel core i5 7300hq|2.5ghz||||1tb|||||15.6in|||1920 x 1080||
hp elitebook 840 g3 core i5-6200u 4gb 256gb ssd 14 inch windows 7 professional laptop|||||windows 7 pro|||||£956|||||||||4gb|ddr4 sdram||intel core i5 6200u|2.3ghz|||||||||14in|||1920 x 1080||
dell vostro 3568 core i5-7200u 4gb 500gb dvd-rw 15.6 inch windows 10 laptop|||||windows 10|||||£97.97|||||||||4gb|ddr4 sdram||intel core i5 7200u|2.5ghz||||500gb|||||15.6in|||1366 x 768||
hp envy 15-as107na core i7-7500u 8gb 1tb+256gb ssd 15.6 inch windows 10 laptop|||||windows 10|||||£130.97|||||||||8gb|||intel core i7 7500u|2.7ghz||||1tb|||||15.6in|||||
lenovo yoga 900 core i7-6560u 8gb 256gb ssd 13.3 inch windows 10 laptop||||||||||£186.97||||||||||||intel |||||||||||||||
asus transformer pro core i5-7200u 8gb 256gb ssd 12.5 inch windows 10 pro touchscreen 2-in-1 laptop|||||windows 10|||||£59.99|||||||||8gb|lpddr3 sdram||intel core i5 7200u|3.1ghz|||||||||12.5in|||2160 x 1440||
toshiba satellite pro a50-c-24w core i5-6200u 8gb 256gb ssd dvd-rw 15.6 inch windows 10 laptop|||||windows 10|||||£103.97|||||||||8gb||hd graphics 520|intel core i5 6200u|2.3ghz|||||||||15.6in|||||
hp probook 450 g3 core i3-6100u 4gb 500gb dvd-rw 15.6 inch windows 10 professional laptop|||||windows 10 pro|||||£55.97|||||||||4gb|ddr4 sdram||intel core i3 6100u|2.3ghz||||500gb|||||15.6in|||1366 x 768||
fujitsu lifebook e557 core i3-7100u 4gb 500gb 15.6 inch windows 10 professional laptop|||||windows 10 pro|||||£133.97|||||||||4gb|ddr4 sdram||intel core i3 7100u|2.4ghz||||500gb|||||15.6in|||1366 x 768||
acer travelmate p259-m-36w8 core i3-6100u 4gb 500gb dvd-rw 15.6 inch windows 10 professional laptop|||||windows 10 pro|||||£88.97|||||||||4gb|ddr4 sdram||intel core i3 6100u|2.3ghz||||500gb|||||15.6in|||1366 x 768||
apple macbook pro 5th gen core i5 8gb 128gb ssd 13.3 inch retina intel iris 6100 laptop + electriq voyage backpack roller bag|||||os x 10.12 sierra|||||£1075|||||||||8gb|lpddr3 sdram||intel core i5 5257u|2.7ghz|||||||||13.3in|||2560 x 1600||
hp probook 450 g4 core i5-7200 4gb 500gb 15.6 inch windows 10 professional laptop|||||windows 10 pro|||||£786|||||||||4gb|||intel core i5 7200u|2.5ghz||||500gb|||||15.6in|||||
asus e402ba amd a9-9400 4gb 128gb ssd 14 inch windows 10 laptop|||||windows 10|||||£124.98|||||||||4gb|ddr3l sdram||amd a9 9400|2.4ghz|||||||||14.1in|||1366 x 768||
hp omen 17-w205na core i7-7700hq 16gb 1tb + 256gb ssd geforce gtx 1070 17.3 inch windows 10 gaming l|||||windows 10|||||£237.97|||||||||16gb|ddr4 sdram|geforce gtx 1070|intel core i7 7700hq|2.8ghz||||1tb|||||17.3in|||1920 x 1080||
hp 250 g5 core i3-5005u 4gb 256gb ssd dvd-rw 15.6 inch fhd windows 10 professional laptop|||||windows 10 pro|||||£445|||||||||4gb|ddr3l sdram||intel core i3 5005u|2ghz|||||||||15.6in|||1920 x 1080||
hp zbook studio g3 core i7-6700hq 8gb 256gb 15.6 inch windows 7 professional laptop|||||windows 7 pro|||||£155.97|||||||||8gb|ddr4 sdram||intel core i7 6700hq|2.6ghz|||||||||15.6in|||1920 x 1080||
new apple macbook pro core i5 2.3ghz + 8gb 128gb 13 inch laptop - silver|||||os x 10.12 sierra|||||£1155|||||||||8gb|lpddr3 sdram||intel core i5 |2.3ghz|||||||||13.3in|||2560 x 1600||
new apple macbook air core i5 1.8ghz + 8gb 256gb 13 inch laptop|||||os x 10.12 sierra|||||£1025|||||||||8gb|ddr3l sdram||intel core i5 |1.8ghz|||||||||13.3in|||1440 x 900||
msi dominator pro gt62vr 6re-023uk core i7-6700hq 16gb 1tb + 256gb ssd geforce gtx 1070 15.6 inch wi|||||windows 10|||||£365.97|||||||||16gb||geforce gtx 1070|intel core i7 6700hq|2.6||||1|||||15.6in|||||
acer extensa 15 2540 intel core i3-6006u 4gb 500gb 15.6 inch windows 10 home laptop|||||windows 10|||||£47.97|||||||||4gb|||intel core i3 6006u|||||500gb|||||15.6in|||||
fujitsu lifebook a557 core i5-7200u 8gb 256gb ssd 15.6 inch windows 10 professional laptop|||||windows 10 pro|||||£55.97|||||||||8gb|ddr4 sdram||intel core i5 7200u|2.5ghz|||||||||15.6in|||1920 x 1080||
fujitsu lifebook a557 core i5-7200u 8gb 1tb dvd-rw 15.6 inch windows 10 professional laptop|||||windows 10 pro|||||£87.97|||||||||8gb|ddr4 sdram||intel 7200u|2.5ghz||||1tb|||||15.6in|||1366 x 768||
hp 820 g4 core i5-7200u 4gb 500gb 12.5 inch windows 10 professional laptop|||||windows 10 pro|||||£309.97|||||||||4gb|ddr4 sdram||intel core i5 7200u|2.5ghz||||500gb|||||12.5in|||1920 x 1080||
hp elitebook x360 1030 g2 core i7-7600u 16gb 256gb ssd 13.3 inch windows 10 professional convertible|||||windows 10 pro|||||£472.97|||||||||16gb|ddr4 sdram||intel core i7 7600u|2.8ghz|||||||||13.3in|||1920 x 1080||
hp 650 g3 core i3-7100u 4gb 500gb dvd-rw 15.6 inch windows 10 professional laptop|||||windows 10 pro|||||£64.97|||||||||4gb|ddr4 sdram||intel core i3 7100u|2.4ghz||||500gb|||||15.6in|||1366 x 768||
new apple macbook pro core i5 3.1ghz 256gb ssd 13 inch laptop with touch bar - silver|||||os x 10.12 sierra|||||£1605|||||||||8gb|lpddr3 sdram||intel core i5 |3.1ghz|||||||||13.3in|||2560 x 1600||
acer ex2530 core i5-7200u 4gb 500gb 15.6 inch windows 10 laptop|||||windows 10|||||£56.97|||||||||4gb|||intel core i5 7200u||||||||||15.6in|||||
msi titan gt73vr core i7-7820hk 32gb 1tb 512gb ssd geforce gtx 1070 17.3 inch windows 10 gaming lapt|||||windows 10|||||£434.97|||||||||32gb||geforce gtx 1070|intel core i7 7820hk|2.9||||1|||||17.3in|||||
hp omen 17-w201na core i7-7700hq 16gb 1tb + 256gb ssd geforce gtx 1060 17.3 inch windows 10 gaming l|||||windows 10|||||£224.97|||||||||16gb|ddr4 sdram|geforce gtx 1060|intel core i7 7700hq|2.8ghz||||1tb|||||17.3in|||1920 x 1080||
lenovo v110 core i3-6006u 4gb 500gb dvd-rw 15.6 inch windows 10 laptop|||||windows 10|||||£55.97|||||||||4gb|ddr4 sdram||intel core i3 6006u|2ghz||||500gb|||||15.6in|||1366 x 768||
acer predator g9-593 core i7-6700u 16gb 1tb+128gb ssd geforce gtx 1070 dvd-rw 15.6 inch windows 10 g|||||windows 10|||||£370.97|||||||||16gb|ddr4 sdram|geforce gtx 1070|intel core i7 i7-6700hq|2.6||||1|||||15.6in|||1920 x 1080||
toshiba portege z30-c-16h core i5-6200u 4gb 128gb ssd 13.3 inch windows 10 professional laptop|||||windows 10 pro|||||£202.97|||||||||4gb|ddr3l sdram||intel core i5 6200u|2.3ghz|||||||||13.3in|||1920 x 1080||
linx 10v32 intel atom x5-z8300 2gb ram 32gb hdd 10.1" windows 10 convertible tablet with keyboard|||||windows 10|||||£28.97|||||||||2gb|||atom x5 z8300|||||32gb|||||10.1inch|||||
acer travelmate p449 core i5-6200u 8gb 1tb 14 inch windows 10 professional laptop|||||windows 10 pro|||||£164.97|||||||||8gb|ddr4 sdram||intel core i5 6200u|2.3ghz||||1tb|||||15.6in|||1920 x 1080||
asus pro p2530ua core i5-6200u 4gb 128gb ssd dvd-rw 15.6 inch windows 10 professional laptop|||||windows 10 pro|||||£83.97|||||||||4gb|ddr4 sdram||intel core i5 6200u|2.3ghz|||||||||15.6in|||1366 x 768||
lenovo thinkpad e570 core i5-7200 8gb 256gb ssd dvd-rw 15.6 inch windows 10 laptop|||||windows 10|||||£74.99|||||||||8gb|ddr4 sdram||intel core i5 7200|2.5ghz|||||||||15.6in|||1920 x 1080||
microsoft surface book core i5-6300u 8gb 128gb ssd 13.5 inch windows 10 professional convertible laptop|||||windows 10 pro|||||£187.97|||||||||8gb|lpddr3 sdram||intel core i5 6300u|2.4ghz|||||||||13.5in|||3000 x 2000||
asus zenbook pro bx510uw core i7-7500u 8gb 256gb ssd geforce gtx 960m 15.6 inch windows 10 professio|||||windows 10 pro|||||£252.97|||||||||8gb|ddr4 sdram|geforce gtx 960m|intel core i7 7500u|2.7ghz|||||||||15.6in|||1920 x 1080||
acer travelmate 259 core i5-7200u 4gb 500gb 15.6 inch windows 10 pro laptop|||||windows 10|||||£522|||||||||4gb|||intel core i5 7200u|2.5ghz||||500gb|||||15.6in|||||
hp 250 g5 core i3-5005u 4gb 500gb dvd-rw 15.6 inch windows 10 professional laptop|||||windows 10 pro|||||£27.97|||||||||4gb|||intel core i3 5005u|2ghz||||500gb|||||15.6in|||||
asus fx753 core i5-7300hq 8gb 1tb + 128gb ssd geforce gtx 1050 4gb 17.3 inch full hd dvd-rw windows 10 gaming laptop|||||windows 10|||||£165.97|||||||||8gb||geforce gtx 1050|intel core i5 7300hq|2.5ghz||||1tb|||||17.3in|||||
acer travelmate p238-m-51lr core i5-6200u 4gb 128gb ssd 13.3 inch windows 10 professional laptop|||||windows 10 pro|||||£135.97|||||||||4gb|ddr3l sdram||intel core i5 6200u||||||||||13.3in|||1366 x 768||
fujitsu lifebook p727 core i5-7200u 8gb 256gb ssd 12.5 inch windows 10 professional convertible laptop|||||windows 10 pro|||||£226.97|||||||||8gb|ddr4 sdram||intel core i5 7200u|2.5ghz|||||||||12.5in|||1920 x 1080||
asus rk3288 2gb 16gb 10.1 inch chrome os chromebook in gold|||||chrome os|||||£19.97|||||||||2gb|lpddr3 sdram||cortex-a17 rk3288c|1.8ghz||||16gb|||||10.1in|||1366 x 768||
msi titan pro gt73vr core i7-7820hk 16gb 1tb + 256gb ssd geforce gtx 1070 17.3 inch windows 10 gaming laptop|||||windows 10|||||£357.97|||||||||16gb||geforce gtx 1080|intel core i7 7820hk|||||1tb|||||17.3in|||||
msi gt72s 6qf dominatorprogdragon core i7-6820hk 32gb 1tb + 512gb ssd geforce gtx 980 17.3 inch wind|||||windows 10|||||£272.97|||||||||32gb||geforce gtx 980|intel core i7 6820hk|2.7||||1|||||17.3in|||||
acer switch one 10 sw1-011 intel atom x5-z8350 4gb 64gb ssd 10.1 inch windows 10 touchscreen laptop|||||windows 10|||||£72.97|||||||||4gb|ddr3l sdram||atom x5 z8350|1.44ghz|||||||||10.1in|||1280 x 800||
dell vostro 5468 core i5-7200u 4gb 500gb 14 inch windows 10 professional laptop|||||windows 10 pro|||||£44.97|||||||||4gb|ddr4 sdram||intel core i5 7200u|2.5ghz||||500gb|||||14in|||1366 x 768||
acer predator g9-793 core i7-6700hq 16gb 1tb 128gb ssd geforce gtx 1070 dvd-rw 17.3 inch windows 10|||||windows 10|||||£357.97|||||||||16gb|ddr4 sdram|geforce gtx 1070|intel core i7 6700hq|2.6||||1|||||17.3in|||1920 x 1080||
asus rog strix core i5-7300hq 12gb 1tb + 128gb ssd nvidia gtx 1060 15.6 inch full hd windows 10 gaming laptop|||||windows 10|||||£341.97|||||||||12gb|ddr4 sdram|geforce gtx 1060|intel core i5 7300hq|2.5ghz||||1tb|||||15.6in|||1920 x 1080||
asus x550vx core i5-7300hq 8gb 1tb + 128gb ssd geforce gtx 950 15.6 inch windows 10 gaming laptop|||||windows 10|||||£143.97|||||||||8gb|ddr4 sdram|geforce gtx 950m|intel core i5 7300hq|2.5ghz||||1tb|||||15.6in|||1920 x 1080||
asus rog gl552vw core i5-6300hq 8gb 1tb + 128gb ssd geforce gtx 960m dvd-rw 15.6 inch windows 10 gaming laptop includes bag mouse & headset|||||windows 10|||||£224.98|||||||||8gb|ddr4 sdram|geforce gtx 960m|intel core i5 6300hq|2.3||||1|||||15.6in|||1920 x 1080||
hp zbook studio g3 intel xeon e3-1505mv5 16gb 512gb ssd 15.6 inch windows 7 professional laptop|||||windows 7 pro|||||£872.97|||||||||16gb|ddr4 sdram||intel xeon 1505mv5|2.8ghz|||||||||15.6in|||3840 x 2160||
fujitsu lifebook a557 core i5-7200u 4gb 500gb dvd-rw 15.6 inch windows 10 professional laptop|||||windows 10 pro|||||£146.97|||||||||4gb|ddr4 sdram||intel core i5 7200u|2.5ghz||||500gb|||||15.6in|||1366 x 768||
acer predator g9-793 core i7-6700hq 16gb 1tb + 256gb ssd geforce gtx 1070 dvd-rw 17.3 inch windows 1|||||windows 10|||||£297.97|||||||||16gb|ddr4 sdram|geforce gtx 1070|intel core i7 6700hq|2.6||||1|||||17.3in|||1920 x 1080||
dell vostro 5468 intel core i5-7200u 8gb 256gb ssd 14.0 inch windows 10 pro laptop|||||windows 10 pro|||||£121.97|||||||||8gb|ddr4 sdram||intel core i5 7200u|2.5ghz|||||||||14in|||1366 x 768||
lenovo n23 celeron n3160 2gb 16gb 11.3 inch chrome os chromebook laptop|||||chrome os|||||£24.99|||||||||2gb|ddr3l sdram||intel celeron n3160|1.6ghz||||16gb|||||11.3in|||1366 x 768||
linx 1020 intel atom 2gb ram 32gb hdd 10.1" windows 10 convertible tablet with keyboard|||||windows 10|||||£10.98|||||||||2gb|ddr3l sdram||intel atom z8300|1.44ghz||||32gb|||||10.1inch|||1280 x 800||
toshiba portégé x30-d-10x core i5-7200u 4gb 128gb ssd 13.3 inch windows 10 professional laptop|||||windows 10 pro|||||£207.97|||||||||4gb|||intel core i5 7200u|2.5ghz|||||||||13.3in|||||
microsoft surface pro 4 core i7-6650u 16gb 1tb 12 inch windows 10 tablet|||||windows 10 pro|||||£119.97|||||||||16gb|||intel core i7 i7-6650u|2.2ghz|||||||||12inch|||2736 x 1824||
